TIME,SEGMENTID,SPEED
02/14/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,22
02/15/2013 11:50:32 PM,1035,-1
12/13/2014 11:50:32 PM,1035,-1
02/22/2013 11:50:32 PM,1035,-1
02/11/2013 11:50:32 PM,1035,12
12/19/2014 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
12/16/2014 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,18
02/21/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,12
12/23/2014 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,12
12/15/2014 11:50:32 PM,1035,-1
01/20/2013 11:50:32 PM,1035,-1
01/16/2013 11:50:32 PM,1035,-1
12/21/2014 11:50:32 PM,1035,-1
01/21/2013 11:50:32 PM,1035,-1
02/20/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
12/21/2014 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,12
01/20/2013 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,-1
12/16/2014 11:50:32 PM,1035,12
11/25/2014 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,-1
11/26/2014 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,15
02/04/2013 11:50:32 PM,1035,12
01/21/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
12/06/2014 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
02/17/2013 11:50:32 PM,1035,-1
02/28/2013 11:50:32 PM,1035,-1
12/11/2014 11:50:32 PM,1035,-1
12/02/2014 11:50:32 PM,1035,7
12/17/2014 11:50:32 PM,1035,-1
12/15/2014 11:50:32 PM,1035,12
01/26/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,-1
02/28/2013 11:50:32 PM,1035,-1
02/19/2013 11:50:32 PM,1035,14
02/22/2013 11:50:32 PM,1035,-1
12/25/2014 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
02/23/2013 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
02/28/2013 11:50:32 PM,1035,12
12/15/2014 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
12/20/2014 11:50:32 PM,1035,-1
02/26/2013 11:50:32 PM,1035,-1
02/15/2013 11:50:32 PM,1035,-1
01/21/2013 11:50:32 PM,1035,12
12/23/2014 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,14
01/28/2013 11:50:32 PM,1035,-1
02/27/2013 11:50:32 PM,1035,-1
02/06/2013 11:50:32 PM,1035,-1
02/14/2013 11:50:32 PM,1035,-1
02/17/2013 11:50:32 PM,1035,-1
12/07/2014 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
12/21/2014 11:50:32 PM,1035,-1
11/27/2014 11:50:32 PM,1035,-1
02/22/2013 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,-1
12/05/2014 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
12/07/2014 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
12/15/2014 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,12
12/08/2014 11:50:32 PM,1035,-1
01/16/2013 11:50:32 PM,1035,-1
02/23/2013 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,-1
12/13/2014 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,12
01/21/2013 11:50:32 PM,1035,-1
02/17/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,-1
12/05/2014 11:50:32 PM,1035,12
01/15/2013 11:50:32 PM,1035,-1
11/26/2014 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,14
11/26/2014 11:50:32 PM,1035,-1
12/25/2014 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,-1
12/25/2014 11:50:32 PM,1035,-1
12/06/2014 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,12
01/23/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
12/09/2014 11:50:32 PM,1035,-1
12/18/2014 11:50:32 PM,1035,-1
02/11/2013 11:50:32 PM,1035,20
02/13/2013 11:50:32 PM,1035,12
01/31/2013 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
12/12/2014 11:50:32 PM,1035,-1
12/06/2014 11:50:32 PM,1035,-1
02/24/2013 11:50:32 PM,1035,-1
11/29/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
02/26/2013 11:50:32 PM,1035,-1
12/08/2014 11:50:32 PM,1035,-1
12/13/2014 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,12
12/02/2014 11:50:32 PM,1035,-1
02/03/2013 11:50:32 PM,1035,-1
02/26/2013 11:50:32 PM,1035,-1
02/23/2013 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,-1
12/09/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
12/02/2014 11:50:32 PM,1035,-1
02/20/2013 11:50:32 PM,1035,12
12/01/2014 11:50:32 PM,1035,12
02/24/2013 11:50:32 PM,1035,-1
12/23/2014 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,12
01/23/2013 11:50:32 PM,1035,12
01/28/2013 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
12/07/2014 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
12/26/2014 11:50:32 PM,1035,-1
12/26/2014 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
01/30/2013 11:50:32 PM,1035,-1
12/06/2014 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,8
12/23/2014 11:50:32 PM,1035,12
12/07/2014 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,12
12/17/2014 11:50:32 PM,1035,-1
12/25/2014 11:50:32 PM,1035,-1
01/27/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
01/16/2013 11:50:32 PM,1035,12
02/19/2013 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
02/07/2013 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,22
02/22/2013 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,12
11/25/2014 11:50:32 PM,1035,-1
12/07/2014 11:50:32 PM,1035,-1
12/11/2014 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,-1
01/30/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
12/21/2014 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,12
02/20/2013 11:50:32 PM,1035,12
12/15/2014 11:50:32 PM,1035,-1
12/23/2014 11:50:32 PM,1035,-1
12/08/2014 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,-1
01/31/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,12
02/24/2013 11:50:32 PM,1035,-1
02/20/2013 11:50:32 PM,1035,12
01/20/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,-1
01/16/2013 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,22
02/03/2013 11:50:32 PM,1035,-1
01/22/2013 11:50:32 PM,1035,-1
02/14/2013 11:50:32 PM,1035,20
12/20/2014 11:50:32 PM,1035,-1
02/23/2013 11:50:32 PM,1035,-1
11/28/2014 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,-1
12/24/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,12
02/23/2013 11:50:32 PM,1035,-1
01/18/2013 11:50:32 PM,1035,-1
01/30/2013 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,-1
12/08/2014 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
02/19/2013 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
01/25/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
02/14/2013 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
02/18/2013 11:50:32 PM,1035,-1
12/23/2014 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,8
02/11/2013 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,-1
12/10/2014 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,-1
12/26/2014 11:50:32 PM,1035,-1
02/23/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
02/13/2013 11:50:32 PM,1035,-1
01/31/2013 11:50:32 PM,1035,-1
12/07/2014 11:50:32 PM,1035,-1
12/14/2014 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
12/18/2014 11:50:32 PM,1035,20
02/28/2013 11:50:32 PM,1035,-1
12/18/2014 11:50:32 PM,1035,-1
12/26/2014 11:50:32 PM,1035,-1
02/06/2013 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,-1
12/27/2014 11:50:32 PM,1035,-1
01/25/2013 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,-1
02/06/2013 11:50:32 PM,1035,-1
02/07/2013 11:50:32 PM,1035,-1
12/03/2014 11:50:32 PM,1035,22
12/08/2014 11:50:32 PM,1035,12
12/27/2014 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,-1
12/12/2014 11:50:32 PM,1035,-1
02/12/2013 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
01/18/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,-1
02/19/2013 11:50:32 PM,1035,-1
11/28/2014 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
02/06/2013 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,20
02/04/2013 11:50:32 PM,1035,-1
01/21/2013 11:50:32 PM,1035,-1
12/24/2014 11:50:32 PM,1035,12
12/14/2014 11:50:32 PM,1035,-1
01/24/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
02/28/2013 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,-1
02/12/2013 11:50:32 PM,1035,12
02/06/2013 11:50:32 PM,1035,-1
12/02/2014 11:50:32 PM,1035,-1
01/20/2013 11:50:32 PM,1035,-1
12/03/2014 11:50:32 PM,1035,-1
01/27/2013 11:50:32 PM,1035,-1
02/14/2013 11:50:32 PM,1035,-1
12/01/2014 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,11
12/19/2014 11:50:32 PM,1035,-1
01/16/2013 11:50:32 PM,1035,-1
01/24/2013 11:50:32 PM,1035,12
02/15/2013 11:50:32 PM,1035,-1
02/12/2013 11:50:32 PM,1035,12
12/22/2014 11:50:32 PM,1035,-1
12/10/2014 11:50:32 PM,1035,-1
12/24/2014 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,-1
02/23/2013 11:50:32 PM,1035,-1
12/08/2014 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,13
01/15/2013 11:50:32 PM,1035,-1
02/22/2013 11:50:32 PM,1035,20
02/12/2013 11:50:32 PM,1035,-1
12/10/2014 11:50:32 PM,1035,12
02/28/2013 11:50:32 PM,1035,-1
01/30/2013 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
02/20/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
01/22/2013 11:50:32 PM,1035,18
02/03/2013 11:50:32 PM,1035,-1
12/21/2014 11:50:32 PM,1035,-1
02/19/2013 11:50:32 PM,1035,12
02/10/2013 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,12
02/04/2013 11:50:32 PM,1035,-1
01/20/2013 11:50:32 PM,1035,-1
02/20/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,-1
02/17/2013 11:50:32 PM,1035,-1
12/06/2014 11:50:32 PM,1035,-1
02/27/2013 11:50:32 PM,1035,-1
01/31/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,12
11/27/2014 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,22
02/07/2013 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,10
02/14/2013 11:50:32 PM,1035,-1
12/03/2014 11:50:32 PM,1035,-1
02/26/2013 11:50:32 PM,1035,-1
11/25/2014 11:50:32 PM,1035,-1
02/14/2013 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,-1
12/27/2014 11:50:32 PM,1035,-1
12/14/2014 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,14
02/20/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,-1
02/27/2013 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,12
12/19/2014 11:50:32 PM,1035,-1
01/24/2013 11:50:32 PM,1035,12
02/22/2013 11:50:32 PM,1035,-1
12/26/2014 11:50:32 PM,1035,-1
12/25/2014 11:50:32 PM,1035,-1
12/02/2014 11:50:32 PM,1035,-1
02/17/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,-1
12/14/2014 11:50:32 PM,1035,-1
01/25/2013 11:50:32 PM,1035,-1
12/18/2014 11:50:32 PM,1035,-1
12/16/2014 11:50:32 PM,1035,12
12/01/2014 11:50:32 PM,1035,-1
12/10/2014 11:50:32 PM,1035,-1
01/30/2013 11:50:32 PM,1035,12
12/15/2014 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,12
02/20/2013 11:50:32 PM,1035,-1
12/08/2014 11:50:32 PM,1035,12
12/03/2014 11:50:32 PM,1035,-1
11/29/2014 11:50:32 PM,1035,-1
01/17/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,-1
12/12/2014 11:50:32 PM,1035,-1
12/11/2014 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,12
02/24/2013 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,-1
12/11/2014 11:50:32 PM,1035,17
01/16/2013 11:50:32 PM,1035,16
11/25/2014 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,-1
12/27/2014 11:50:32 PM,1035,-1
01/31/2013 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,-1
11/29/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
01/21/2013 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,-1
12/12/2014 11:50:32 PM,1035,-1
01/27/2013 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,12
01/16/2013 11:50:32 PM,1035,-1
12/20/2014 11:50:32 PM,1035,-1
12/03/2014 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,12
12/29/2014 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
01/20/2013 11:50:32 PM,1035,-1
02/22/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
01/24/2013 11:50:32 PM,1035,13
12/03/2014 11:50:32 PM,1035,-1
12/20/2014 11:50:32 PM,1035,-1
12/14/2014 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
12/21/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,-1
02/26/2013 11:50:32 PM,1035,-1
12/15/2014 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,-1
12/20/2014 11:50:32 PM,1035,-1
11/28/2014 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,-1
02/08/2013 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,12
12/25/2014 11:50:32 PM,1035,-1
02/12/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
11/29/2014 11:50:32 PM,1035,-1
12/27/2014 11:50:32 PM,1035,-1
01/15/2013 11:50:32 PM,1035,-1
12/03/2014 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,21
01/25/2013 11:50:32 PM,1035,-1
01/18/2013 11:50:32 PM,1035,12
12/07/2014 11:50:32 PM,1035,-1
02/13/2013 11:50:32 PM,1035,-1
01/15/2013 11:50:32 PM,1035,-1
01/27/2013 11:50:32 PM,1035,-1
12/06/2014 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
11/27/2014 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
01/31/2013 11:50:32 PM,1035,-1
02/14/2013 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
12/05/2014 11:50:32 PM,1035,-1
12/11/2014 11:50:32 PM,1035,-1
02/17/2013 11:50:32 PM,1035,-1
02/18/2013 11:50:32 PM,1035,-1
01/27/2013 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
02/03/2013 11:50:32 PM,1035,-1
02/18/2013 11:50:32 PM,1035,-1
02/18/2013 11:50:32 PM,1035,-1
12/12/2014 11:50:32 PM,1035,4
02/06/2013 11:50:32 PM,1035,12
02/08/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
12/16/2014 11:50:32 PM,1035,12
12/05/2014 11:50:32 PM,1035,-1
02/11/2013 11:50:32 PM,1035,-1
02/25/2013 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
01/27/2013 11:50:32 PM,1035,-1
11/29/2014 11:50:32 PM,1035,-1
11/26/2014 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
02/06/2013 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,12
01/16/2013 11:50:32 PM,1035,16
01/26/2013 11:50:32 PM,1035,-1
12/18/2014 11:50:32 PM,1035,12
12/07/2014 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
11/29/2014 11:50:32 PM,1035,-1
12/14/2014 11:50:32 PM,1035,-1
02/03/2013 11:50:32 PM,1035,-1
12/24/2014 11:50:32 PM,1035,-1
01/24/2013 11:50:32 PM,1035,12
02/03/2013 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
02/13/2013 11:50:32 PM,1035,-1
01/21/2013 11:50:32 PM,1035,-1
12/25/2014 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,-1
02/18/2013 11:50:32 PM,1035,-1
01/18/2013 11:50:32 PM,1035,-1
12/06/2014 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,-1
12/01/2014 11:50:32 PM,1035,-1
01/15/2013 11:50:32 PM,1035,-1
12/18/2014 11:50:32 PM,1035,-1
02/06/2013 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,12
01/23/2013 11:50:32 PM,1035,-1
02/23/2013 11:50:32 PM,1035,-1
02/18/2013 11:50:32 PM,1035,12
11/30/2014 11:50:32 PM,1035,-1
02/19/2013 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
12/12/2014 11:50:32 PM,1035,10
11/29/2014 11:50:32 PM,1035,-1
12/20/2014 11:50:32 PM,1035,-1
01/24/2013 11:50:32 PM,1035,-1
01/18/2013 11:50:32 PM,1035,12
01/25/2013 11:50:32 PM,1035,12
02/10/2013 11:50:32 PM,1035,-1
11/28/2014 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
02/15/2013 11:50:32 PM,1035,15
12/04/2014 11:50:32 PM,1035,-1
11/28/2014 11:50:32 PM,1035,12
02/05/2013 11:50:32 PM,1035,-1
02/11/2013 11:50:32 PM,1035,12
01/29/2013 11:50:32 PM,1035,12
12/02/2014 11:50:32 PM,1035,-1
12/11/2014 11:50:32 PM,1035,18
12/16/2014 11:50:32 PM,1035,-1
02/07/2013 11:50:32 PM,1035,-1
01/31/2013 11:50:32 PM,1035,-1
01/25/2013 11:50:32 PM,1035,15
12/30/2014 11:50:32 PM,1035,22
01/16/2013 11:50:32 PM,1035,-1
12/15/2014 11:50:32 PM,1035,-1
02/27/2013 11:50:32 PM,1035,15
02/16/2013 11:50:32 PM,1035,-1
02/27/2013 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
12/02/2014 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
01/18/2013 11:50:32 PM,1035,-1
12/03/2014 11:50:32 PM,1035,-1
02/13/2013 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
12/21/2014 11:50:32 PM,1035,-1
12/14/2014 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
02/12/2013 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,-1
02/11/2013 11:50:32 PM,1035,13
12/18/2014 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
12/10/2014 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
02/16/2013 11:50:32 PM,1035,-1
12/25/2014 11:50:32 PM,1035,-1
02/11/2013 11:50:32 PM,1035,-1
12/11/2014 11:50:32 PM,1035,-1
02/15/2013 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
12/01/2014 11:50:32 PM,1035,-1
12/07/2014 11:50:32 PM,1035,-1
02/19/2013 11:50:32 PM,1035,-1
02/18/2013 11:50:32 PM,1035,-1
12/09/2014 11:50:32 PM,1035,15
11/28/2014 11:50:32 PM,1035,-1
01/21/2013 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,-1
02/17/2013 11:50:32 PM,1035,-1
02/26/2013 11:50:32 PM,1035,-1
12/17/2014 11:50:32 PM,1035,-1
12/04/2014 11:50:32 PM,1035,22
02/20/2013 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
02/14/2013 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,-1
12/22/2014 11:50:32 PM,1035,-1
02/07/2013 11:50:32 PM,1035,-1
12/10/2014 11:50:32 PM,1035,-1
02/21/2013 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
02/01/2013 11:50:32 PM,1035,22
02/27/2013 11:50:32 PM,1035,-1
12/28/2014 11:50:32 PM,1035,-1
01/25/2013 11:50:32 PM,1035,-1
01/23/2013 11:50:32 PM,1035,12
12/11/2014 11:50:32 PM,1035,-1
02/10/2013 11:50:32 PM,1035,-1
01/28/2013 11:50:32 PM,1035,-1
02/05/2013 11:50:32 PM,1035,-1
01/16/2013 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
12/01/2014 11:50:32 PM,1035,-1
01/20/2013 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
01/24/2013 11:50:32 PM,1035,-1
11/30/2014 11:50:32 PM,1035,-1
12/09/2014 11:50:32 PM,1035,-1
11/26/2014 11:50:32 PM,1035,12
12/17/2014 11:50:32 PM,1035,-1
01/21/2013 11:50:32 PM,1035,-1
11/26/2014 11:50:32 PM,1035,12
02/25/2013 11:50:32 PM,1035,-1
01/18/2013 11:50:32 PM,1035,-1
11/26/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
12/03/2014 11:50:32 PM,1035,-1
01/29/2013 11:50:32 PM,1035,11
01/16/2013 11:50:32 PM,1035,17
12/17/2014 11:50:32 PM,1035,12
12/21/2014 11:50:32 PM,1035,-1
02/02/2013 11:50:32 PM,1035,-1
02/09/2013 11:50:32 PM,1035,-1
02/12/2013 11:50:32 PM,1035,-1
02/12/2013 11:50:32 PM,1035,-1
01/22/2013 11:50:32 PM,1035,-1
02/22/2013 11:50:32 PM,1035,13
12/29/2014 11:50:32 PM,1035,-1
02/28/2013 11:50:32 PM,1035,-1
12/13/2014 11:50:32 PM,1035,-1
01/19/2013 11:50:32 PM,1035,-1
12/27/2014 11:50:32 PM,1035,-1
12/01/2014 11:50:32 PM,1035,-1
12/29/2014 11:50:32 PM,1035,-1
02/26/2013 11:50:32 PM,1035,12
01/29/2013 11:50:32 PM,1035,-1
02/28/2013 11:50:32 PM,1035,-1
11/27/2014 11:50:32 PM,1035,-1
01/26/2013 11:50:32 PM,1035,-1
02/28/2013 11:50:32 PM,1035,12
12/09/2014 11:50:32 PM,1035,-1
02/04/2013 11:50:32 PM,1035,-1
01/25/2013 11:50:32 PM,1035,-1
02/05/2013 11:50:32 PM,1035,-1
11/28/2014 11:50:32 PM,1035,12
01/25/2013 11:50:32 PM,1035,-1
12/30/2014 11:50:32 PM,1035,12
01/15/2013 11:50:32 PM,1035,-1
01/27/2013 11:50:32 PM,1035,-1
12/26/2014 11:50:32 PM,1035,-1
12/19/2014 11:50:32 PM,1035,-1
12/26/2014 11:50:32 PM,1035,-1
12/24/2014 11:50:32 PM,1035,-1
